+0.00000E+0	+2.78379E-6
+1.00000E+0	+2.76928E-6
+2.00000E+0	+2.72399E-6
+3.00000E+0	+2.73939E-6
+4.00000E+0	+2.84507E-6
+5.00000E+0	+2.91493E-6
+6.00000E+0	+3.05080E-6
+7.00000E+0	+3.38827E-6
+8.00000E+0	+4.15881E-6
+9.00000E+0	+4.78549E-6
+1.00000E+1	+5.59659E-6
+1.10000E+1	+6.89139E-6
+1.20000E+1	+7.08943E-6
+1.30000E+1	+7.49379E-6
+1.40000E+1	+7.88069E-6
+1.50000E+1	+7.74719E-6
+1.60000E+1	+6.55422E-6
+1.70000E+1	+5.77716E-6
+1.80000E+1	+4.54660E-6
+1.90000E+1	+3.67067E-6
+2.00000E+1	+4.22216E-6
+2.10000E+1	+4.92403E-6
+2.20000E+1	+8.62163E-6
+2.30000E+1	+1.04155E-5
+2.40000E+1	+1.03693E-5
+2.50000E+1	+1.09226E-5
+2.60000E+1	+9.44842E-6
+2.70000E+1	+7.62493E-6
+2.80000E+1	+6.45061E-6
+2.90000E+1	+5.22153E-6
+3.00000E+1	+6.15518E-6
+3.10000E+1	+1.12767E-5
+3.20000E+1	+1.38369E-5
+3.30000E+1	+1.95881E-5
+3.40000E+1	+2.00318E-5
+3.50000E+1	+1.54065E-5
+3.60000E+1	+1.25593E-5
