+0.00000E+0	+8.57871E-7
+1.00000E+0	+1.01565E-6
+2.00000E+0	+1.14768E-6
+3.00000E+0	+1.02305E-6
+4.00000E+0	+1.23263E-6
+5.00000E+0	+1.18320E-6
+6.00000E+0	+1.07338E-6
+7.00000E+0	+9.06715E-7
+8.00000E+0	+6.94171E-7
+9.00000E+0	+3.86605E-7
+1.00000E+1	+3.33025E-7
+1.10000E+1	+2.06919E-7
+1.20000E+1	+1.61036E-7
+1.30000E+1	+2.11656E-7
+1.40000E+1	+3.32729E-7
+1.50000E+1	+4.91988E-7
+1.60000E+1	+6.81442E-7
+1.70000E+1	+8.69120E-7
+1.80000E+1	+1.05621E-6
+1.90000E+1	+1.16485E-6
+2.00000E+1	+1.23352E-6
+2.10000E+1	+1.23411E-6
+2.20000E+1	+1.26609E-6
+2.30000E+1	+1.05502E-6
+2.40000E+1	+8.91026E-7
+2.50000E+1	+6.93283E-7
+2.60000E+1	+5.13894E-7
+2.70000E+1	+3.51082E-7
+2.80000E+1	+2.34153E-7
