-9.05533E-4	+9.69588E-2
-6.92466E-4	+9.30090E-2
-1.24289E-4	+8.82889E-2
-6.56955E-4	+8.35932E-2
+5.32666E-5	+8.14471E-2
-1.15411E-3	+7.76319E-2
+1.86433E-3	+7.07717E-2
+0.00000E+0	+6.16127E-2
-3.53335E-3	+5.44652E-2
-1.04758E-3	+4.92987E-2
-1.11860E-3	+4.07266E-2
+1.26064E-3	+3.08583E-2
+5.14911E-4	+2.21762E-2
-1.82882E-3	+1.57257E-2
-8.52266E-4	+1.11278E-2
-6.92466E-4	+8.81055E-3
-2.16618E-3	+7.54491E-3
-8.87777E-4	+6.56664E-3
-7.45733E-4	+6.30984E-3
+4.61644E-4	+6.46881E-3
-9.58800E-4	+6.51161E-3
-1.49147E-3	+7.45931E-3
-1.42044E-4	+5.90631E-3
-2.07740E-3	+6.34653E-3
+4.61644E-4	+6.64612E-3
-2.76987E-3	+6.23647E-3
-1.26064E-3	+6.87846E-3
-2.16618E-3	+6.16310E-3
-3.72867E-4	+7.00686E-3
-9.23289E-4	+6.40156E-3
-9.21513E-3	+6.57887E-3
+7.99000E-3	+6.47493E-3
-1.72229E-3	+6.89069E-3
-2.71660E-3	+6.89680E-3
-2.00638E-3	+6.27927E-3
+1.97779E-1	+6.48715E-3
+3.56407E-1	+7.24531E-3
+6.07186E-1	+6.34653E-3
+8.86002E-1	+6.65835E-3
+1.13335E+0	+6.82955E-3
+1.37579E+0	+7.16583E-3
+1.81913E+0	+6.59110E-3
+2.01272E+0	+6.67058E-3
+2.34876E+0	+6.39544E-3
+2.60968E+0	+6.84178E-3
+2.95637E+0	+6.87235E-3
+3.45237E+0	+6.90292E-3
+3.69663E+0	+6.67669E-3
+4.08513E+0	+6.28539E-3
+4.36156E+0	+6.60332E-3
+4.62916E+0	+6.72561E-3
+5.09254E+0	+7.03743E-3
+5.32693E+0	+7.30646E-3
+5.55852E+0	+6.93349E-3
+5.97925E+0	+6.57887E-3
+6.08452E+0	+6.97017E-3
+6.46281E+0	+6.93960E-3
+6.94601E+0	+7.15971E-3
+7.28375E+0	+7.00686E-3
+7.29856E+0	+6.38933E-3
+7.29973E+0	+6.38933E-3
+7.33167E+0	+6.47493E-3
+7.76935E+0	+6.61555E-3
+8.19836E+0	+7.13526E-3
+8.67291E+0	+7.29423E-3
+9.12348E+0	+6.59110E-3
+9.67461E+0	+7.17806E-3
+1.00509E+1	+6.48104E-3
+1.03224E+1	+6.96406E-3
+1.08015E+1	+6.35876E-3
+1.13447E+1	+6.69504E-3
+1.17031E+1	+7.14137E-3
+1.21156E+1	+6.87846E-3
+1.26198E+1	+6.86012E-3
+1.32093E+1	+6.72561E-3
+1.37335E+1	+6.87846E-3
+1.44635E+1	+6.96406E-3
+1.45460E+1	+7.17806E-3
+1.46317E+1	+6.52384E-3
+1.50982E+1	+7.08634E-3
+1.55077E+1	+6.97017E-3
+1.58996E+1	+6.76229E-3
+1.62201E+1	+6.92738E-3
+1.68578E+1	+6.55441E-3
+1.73746E+1	+6.93960E-3
+1.79784E+1	+6.81121E-3
+1.82919E+1	+6.73784E-3
+1.88118E+1	+6.71949E-3
+1.92679E+1	+6.75618E-3
+1.98019E+1	+6.89069E-3
+2.02601E+1	+7.33703E-3
+2.06245E+1	+7.18417E-3
+2.10034E+1	+6.44435E-3
+2.14795E+1	+6.64001E-3
+2.19244E+1	+6.49938E-3
+2.21910E+1	+6.66447E-3
+2.26795E+1	+7.04966E-3
+2.30890E+1	+6.86012E-3
+2.34574E+1	+6.58498E-3
+2.38104E+1	+6.64001E-3
+2.41286E+1	+7.62439E-3
+2.45502E+1	+7.22086E-3
+2.50246E+1	+6.95795E-3
+2.55166E+1	+6.99463E-3
+2.57650E+1	+7.14749E-3
+2.62327E+1	+7.26366E-3
+2.65325E+1	+7.20251E-3
+2.70136E+1	+6.68892E-3
+2.74337E+1	+6.92126E-3
+2.77559E+1	+6.71338E-3
+2.82836E+1	+7.08634E-3
+2.85452E+1	+6.95795E-3
+2.91770E+1	+7.30034E-3
+2.94558E+1	+7.22697E-3
+2.99129E+1	+6.92126E-3
+3.04892E+1	+7.30646E-3
+3.07691E+1	+6.68892E-3
+3.14210E+1	+6.70726E-3
+3.18857E+1	+6.62778E-3
+3.23238E+1	+6.87846E-3
+3.30727E+1	+7.15360E-3
+3.34213E+1	+7.26366E-3
+3.39898E+1	+7.29423E-3
+3.43436E+1	+6.72561E-3
+3.50430E+1	+7.14137E-3
+3.51698E+1	+7.04966E-3
+3.55384E+1	+6.98240E-3
+3.59985E+1	+7.03743E-3
+3.63425E+1	+7.25143E-3
+3.69725E+1	+7.29423E-3
+3.72301E+1	+6.50550E-3
+3.77944E+1	+6.81732E-3
+3.81440E+1	+7.15971E-3
+3.86308E+1	+7.11692E-3
+3.90302E+1	+7.52657E-3
+3.93781E+1	+7.09246E-3
+3.98120E+1	+6.95183E-3
+4.00709E+1	+6.97017E-3
+4.05024E+1	+7.49600E-3
+4.07411E+1	+7.04966E-3
+4.09086E+1	+6.73172E-3
+4.11781E+1	+7.23920E-3
+4.16313E+1	+7.08023E-3
+4.21354E+1	+7.70388E-3
+4.22075E+1	+7.03743E-3
+4.22921E+1	+6.90292E-3
+4.24913E+1	+7.32480E-3
+4.28176E+1	+7.39817E-3
+4.29080E+1	+7.12914E-3
+4.29761E+1	+7.19029E-3
+4.30335E+1	+7.60605E-3
+4.31300E+1	+7.59994E-3
+4.35080E+1	+7.18417E-3
+4.39734E+1	+7.37983E-3
+4.42162E+1	+7.08023E-3
+4.44322E+1	+7.53268E-3
+4.50319E+1	+6.93349E-3
+4.55506E+1	+7.20251E-3
+4.62264E+1	+7.29423E-3
+4.64869E+1	+6.97629E-3
+4.67509E+1	+7.04966E-3
+4.74852E+1	+7.40428E-3
+4.79752E+1	+6.85401E-3
+4.84652E+1	+7.04966E-3
+4.89176E+1	+7.63051E-3
+4.91289E+1	+7.08634E-3
+4.97673E+1	+6.59110E-3
+5.04127E+1	+7.24531E-3
+5.10602E+1	+7.09857E-3
+5.14723E+1	+6.89680E-3
+5.19220E+1	+7.14137E-3
+5.26263E+1	+7.72222E-3
+5.31835E+1	+7.17194E-3
+5.37156E+1	+7.31868E-3
+5.39648E+1	+6.70726E-3
+5.46563E+1	+7.89953E-3
+5.53009E+1	+7.37983E-3
+5.57890E+1	+6.97629E-3
+5.62671E+1	+7.20251E-3
+5.65504E+1	+6.62167E-3
+5.72120E+1	+6.77452E-3
+5.77223E+1	+7.26366E-3
+5.83448E+1	+6.67669E-3
+5.89129E+1	+7.68554E-3
+5.92008E+1	+7.19029E-3
+5.99513E+1	+7.26366E-3
+6.05938E+1	+7.61828E-3
+6.11423E+1	+9.15294E-3
+6.16092E+1	+1.16964E-2
+6.20177E+1	+1.52060E-2
+6.26028E+1	+1.81163E-2
+6.28516E+1	+1.96082E-2
+6.34435E+1	+2.22373E-2
+6.37853E+1	+2.43345E-2
+6.41692E+1	+2.44751E-2
+6.49268E+1	+2.00362E-2
+6.52350E+1	+1.87950E-2
+6.59622E+1	+1.49308E-2
+6.60997E+1	+1.45151E-2
+6.65012E+1	+1.18799E-2
+6.70881E+1	+1.08833E-2
+6.75340E+1	+1.11278E-2
+6.79937E+1	+1.36408E-2
+6.83359E+1	+1.34329E-2
+6.87967E+1	+1.46679E-2
+6.93356E+1	+1.66245E-2
+6.96562E+1	+1.70341E-2
+7.00131E+1	+1.78229E-2
+7.00231E+1	+1.80307E-2
+7.00284E+1	+1.74621E-2
+7.02540E+1	+1.89295E-2
+7.07367E+1	+2.24880E-2
+7.08225E+1	+2.39432E-2
+7.08952E+1	+2.42672E-2
+7.12956E+1	+3.19833E-2
+7.14118E+1	+3.46919E-2
+7.14139E+1	+3.44963E-2
+7.18197E+1	+4.21879E-2
+7.21638E+1	+5.51683E-2
+7.21655E+1	+5.61649E-2
+7.27576E+1	+7.15971E-2
+7.27890E+1	+7.40734E-2
+7.31957E+1	+8.54947E-2
+7.31986E+1	+8.05177E-2
+7.36637E+1	+9.33820E-2
+7.36872E+1	+9.08202E-2
+7.40877E+1	+9.65002E-2
+7.41899E+1	+9.32536E-2
+7.45961E+1	+8.91326E-2
+7.46921E+1	+8.63507E-2
+7.51591E+1	+7.18356E-2
+7.52853E+1	+6.73539E-2
+7.53448E+1	+6.57826E-2
+7.58112E+1	+4.87484E-2
+7.58443E+1	+4.75500E-2
+7.62533E+1	+3.73088E-2
+7.63185E+1	+3.50832E-2
+7.67032E+1	+2.89507E-2
