+1.47371E-3	+1.38120E-2
-3.37355E-4	+1.33350E-2
-1.72229E-3	+1.36958E-2
-2.11291E-3	+1.39281E-2
-6.21444E-4	+1.33289E-2
-4.61644E-4	+1.35980E-2
-5.50422E-4	+1.38670E-2
+1.61575E-3	+1.30538E-2
-1.36718E-3	+1.17331E-2
-1.42044E-3	+1.11156E-2
-8.70022E-4	+9.51979E-3
-2.32598E-3	+8.48649E-3
-9.58800E-4	+6.81732E-3
-5.32666E-4	+5.45386E-3
-1.10084E-3	+4.40833E-3
-3.37355E-4	+3.91919E-3
-1.86433E-3	+4.25548E-3
+1.52698E-3	+3.80914E-3
+1.31391E-3	+3.61960E-3
+8.52266E-4	+3.96811E-3
-3.37355E-4	+3.51566E-3
-1.04758E-3	+3.29555E-3
-1.58024E-3	+3.60737E-3
-6.56955E-4	+3.23441E-3
+4.79400E-4	+3.18549E-3
-1.79331E-3	+3.36280E-3
-3.19600E-4	+2.72081E-3
-1.33167E-3	+3.74800E-3
-7.99000E-4	+2.97150E-3
-1.06533E-3	+2.76361E-3
+4.79400E-4	+3.48509E-3
-1.59800E-4	+3.25275E-3
-1.77555E-3	+3.52789E-3
+6.74711E-4	+3.03875E-3
-1.18962E-3	+3.21606E-3
-1.72229E-3	+3.30166E-3
-1.24289E-4	+3.22829E-3
-2.57455E-3	+3.65628E-3
-2.50353E-3	+3.81525E-3
-8.52266E-4	+3.37503E-3
-2.13067E-3	+3.58903E-3
-6.74711E-4	+3.75411E-3
+4.96019E-1	+3.63794E-3
+5.40958E-1	+3.47286E-3
+8.50597E-1	+4.07205E-3
+1.29243E+0	+3.24052E-3
+1.31379E+0	+3.40560E-3
+1.69107E+0	+3.46674E-3
+2.13752E+0	+3.40560E-3
+2.13912E+0	+3.50954E-3
+2.57257E+0	+3.55234E-3
+2.91972E+0	+3.57680E-3
+2.92297E+0	+3.47286E-3
+3.35269E+0	+3.02041E-3
+3.78112E+0	+3.31389E-3
+3.78348E+0	+3.37503E-3
+4.31002E+0	+3.66240E-3
+4.55101E+0	+3.69297E-3
+4.56715E+0	+3.21606E-3
+5.06102E+0	+3.31389E-3
+5.31028E+0	+3.26498E-3
+5.31266E+0	+3.77857E-3
+5.53987E+0	+4.14542E-3
+6.08600E+0	+3.43617E-3
+6.08745E+0	+3.37503E-3
+6.35111E+0	+3.81525E-3
+6.75492E+0	+3.44229E-3
+6.76614E+0	+3.27721E-3
+6.91696E+0	+3.15492E-3
+7.30090E+0	+3.60737E-3
+7.30083E+0	+4.13319E-3
+7.40953E+0	+3.47286E-3
+7.91040E+0	+3.71131E-3
+7.98508E+0	+3.03264E-3
+8.07947E+0	+3.65017E-3
+8.56650E+0	+3.25275E-3
+8.60722E+0	+3.50954E-3
+8.78461E+0	+3.53400E-3
+9.37117E+0	+3.03875E-3
+9.37669E+0	+3.40560E-3
+9.54879E+0	+4.06594E-3
+1.00956E+1	+3.28332E-3
+1.01426E+1	+3.35669E-3
+1.03268E+1	+3.95588E-3
+1.07570E+1	+3.68686E-3
+1.07627E+1	+4.40833E-3
+1.09673E+1	+4.17599E-3
+1.13587E+1	+3.58903E-3
+1.13979E+1	+3.29555E-3
+1.14845E+1	+3.38115E-3
+1.18729E+1	+3.68074E-3
+1.19542E+1	+3.84582E-3
+1.20376E+1	+3.43617E-3
+1.26358E+1	+3.14269E-3
+1.27068E+1	+3.77245E-3
+1.28291E+1	+3.38115E-3
+1.34324E+1	+3.65017E-3
+1.34580E+1	+4.20045E-3
+1.36707E+1	+3.27109E-3
+1.42313E+1	+3.65017E-3
+1.42982E+1	+3.81525E-3
+1.45423E+1	+4.04759E-3
+1.51359E+1	+3.52789E-3
+1.51430E+1	+3.39949E-3
+1.56061E+1	+3.13658E-3
+1.58287E+1	+3.19161E-3
+1.58299E+1	+3.13046E-3
+1.62432E+1	+3.63794E-3
+1.67139E+1	+3.20995E-3
