+9.90738E+0	+9.15294E-3
+9.90539E+0	+9.12237E-3
+9.90685E+0	+9.38528E-3
+9.90626E+0	+9.26911E-3
+9.90689E+0	+9.29968E-3
+9.90582E+0	+9.31802E-3
+9.90555E+0	+9.70933E-3
+9.90733E+0	+9.29357E-3
+9.90664E+0	+1.01924E-2
+9.90586E+0	+1.03513E-2
+9.90436E+0	+9.79493E-3
+9.90468E+0	+9.42808E-3
+9.90749E+0	+9.89887E-3
+9.90607E+0	+9.36082E-3
+9.90506E+0	+9.84996E-3
+9.90928E+0	+9.43419E-3
+9.90657E+0	+9.62985E-3
+9.90724E+0	+1.00150E-2
+9.91175E+0	+1.01679E-2
+1.02253E+1	+1.01801E-2
+1.05934E+1	+1.02107E-2
+1.07504E+1	+9.83773E-3
+1.07522E+1	+9.72156E-3
+1.08271E+1	+9.61150E-3
+1.12225E+1	+1.03452E-2
+1.15890E+1	+1.07549E-2
+1.19307E+1	+9.99670E-3
+1.19617E+1	+1.05714E-2
+1.19645E+1	+1.06387E-2
+1.20777E+1	+1.04369E-2
+1.25289E+1	+1.10361E-2
+1.29475E+1	+1.00823E-2
+1.32353E+1	+9.39751E-3
+1.32395E+1	+9.46476E-3
+1.32419E+1	+1.00273E-2
+1.36278E+1	+9.72767E-3
+1.40921E+1	+9.96001E-3
+1.44421E+1	+9.67876E-3
+1.44661E+1	+1.00456E-2
+1.44669E+1	+9.50145E-3
+1.46435E+1	+1.02352E-2
+1.50611E+1	+1.02902E-2
+1.54594E+1	+1.00701E-2
+1.55854E+1	+1.02229E-2
+1.55842E+1	+1.00701E-2
+1.55895E+1	+1.03146E-2
+1.58839E+1	+1.04491E-2
+1.63161E+1	+1.07304E-2
+1.67440E+1	+9.83773E-3
+1.69029E+1	+1.06265E-2
+1.69008E+1	+1.06998E-2
+1.69015E+1	+1.04063E-2
+1.71863E+1	+9.88664E-3
+1.75323E+1	+1.03085E-2
+1.78319E+1	+1.08710E-2
+1.80411E+1	+1.07059E-2
+1.80426E+1	+1.04675E-2
+1.80437E+1	+1.04858E-2
+1.83516E+1	+9.94778E-3
+1.86953E+1	+1.10850E-2
+1.90302E+1	+9.69710E-3
+1.91052E+1	+1.03269E-2
+1.91061E+1	+1.07732E-2
+1.91846E+1	+1.10055E-2
+1.94932E+1	+1.03391E-2
+1.98284E+1	+1.00334E-2
+2.01855E+1	+1.04125E-2
+2.02392E+1	+1.02902E-2
+2.02558E+1	+1.05714E-2
+2.03414E+1	+1.01740E-2
+2.05765E+1	+1.05103E-2
+2.09274E+1	+1.02780E-2
+2.13070E+1	+1.00823E-2
+2.13814E+1	+1.01801E-2
+2.14017E+1	+1.01985E-2
+2.14248E+1	+1.04369E-2
+2.16789E+1	+1.05164E-2
+2.20565E+1	+1.08894E-2
+2.24761E+1	+1.05592E-2
+2.25823E+1	+1.02352E-2
+2.25814E+1	+1.10973E-2
+2.25855E+1	+1.02780E-2
+2.28582E+1	+1.09627E-2
+2.31954E+1	+1.12562E-2
+2.35345E+1	+1.15925E-2
+2.36624E+1	+1.14763E-2
+2.36633E+1	+1.09199E-2
